,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y
363,5009208,0,292500.0,2,4,1,1,57,1,1,0,0,2,0,0,0,0
364,5009209,0,292500.0,2,4,1,1,57,1,1,0,0,2,0,0,0,0
365,5009210,0,292500.0,2,4,1,1,57,1,1,0,0,2,0,0,0,0
368,5009213,0,270000.0,4,1,1,1,34,1,1,0,0,2,0,0,0,0
369,5009215,0,270000.0,4,1,1,1,34,1,1,0,0,2,0,0,0,0
370,5009216,0,270000.0,4,1,1,1,34,1,1,0,0,2,0,0,0,0
371,5009217,0,270000.0,4,1,1,1,34,1,1,0,0,2,0,0,0,0
374,5009220,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
375,5009222,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
376,5009223,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
377,5009224,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
378,5009225,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
379,5009226,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
380,5009227,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
381,5009232,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
382,5009233,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
383,5009234,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
384,5009236,0,225000.0,4,4,1,1,40,1,0,0,10,2,0,0,1,0
388,5009238,0,157500.0,4,2,1,5,29,0,1,0,4,2,0,1,1,0
389,5009239,0,157500.0,4,2,1,5,29,0,1,0,4,2,0,1,1,0
390,5009240,0,157500.0,4,2,1,5,29,0,1,0,4,2,0,1,1,0
391,5009241,0,157500.0,4,2,1,5,29,0,1,0,4,2,0,1,1,0
393,5009242,0,74250.0,4,1,2,2,52,0,1,0,3,1,0,0,0,0
394,5009243,0,74250.0,4,1,2,2,52,0,1,0,3,1,0,0,0,0
395,5009244,0,74250.0,4,1,2,2,52,0,1,0,3,1,0,0,0,0
396,5009246,0,135000.0,0,4,1,1,39,0,1,0,18,2,0,0,0,0
397,5009247,0,135000.0,0,4,1,1,39,0,1,0,18,2,0,0,0,0
398,5009248,0,135000.0,0,4,1,1,39,0,1,0,18,2,0,0,0,0
399,5009249,1,135000.0,4,4,1,1,27,1,0,0,4,3,0,1,1,0
400,5009250,1,135000.0,4,4,1,1,27,1,0,0,4,3,0,1,1,0
401,5009251,1,135000.0,4,4,1,1,27,1,0,0,4,3,0,1,1,0
402,5009252,1,135000.0,4,4,1,1,27,1,0,0,4,3,0,1,1,0
403,5009253,1,135000.0,4,4,1,1,27,1,0,0,4,3,0,1,1,0
405,5009255,0,144000.0,4,4,3,1,44,0,0,0,1,1,0,0,0,0
406,5009257,0,144000.0,4,4,3,1,44,0,0,0,1,1,0,0,0,0
407,5009258,0,144000.0,4,4,3,1,44,0,0,0,1,1,0,0,0,0
408,5009260,0,202500.0,2,1,1,5,40,0,1,0,3,2,0,0,0,0
409,5009261,0,202500.0,2,1,1,5,40,0,1,0,3,2,0,0,0,0
410,5009262,0,202500.0,2,1,1,5,40,0,1,0,3,2,0,0,0,0
411,5009263,0,202500.0,2,1,1,5,40,0,1,0,3,2,0,0,0,0
413,5009264,0,40500.0,1,4,3,1,58,0,0,0,18,1,1,0,0,0
414,5009265,0,337500.0,2,1,1,5,28,1,1,0,10,2,0,1,1,0
415,5009266,0,337500.0,2,1,1,5,28,1,1,0,10,2,0,1,1,0
416,5009267,0,337500.0,2,1,1,5,28,1,1,0,10,2,0,1,1,0
417,5009268,0,337500.0,2,1,1,5,28,1,1,0,10,2,0,1,1,0
418,5009269,0,337500.0,2,1,1,5,28,1,1,0,10,2,0,1,1,0
419,5009270,0,180000.0,0,4,1,2,40,0,1,0,8,2,0,1,0,0
420,5009271,0,180000.0,0,4,1,2,40,0,1,0,8,2,0,1,0,0
421,5009272,0,180000.0,0,4,1,2,40,0,1,0,8,2,0,1,0,0
422,5009274,0,180000.0,0,4,1,2,40,0,1,0,8,2,0,1,0,0
423,5009275,0,180000.0,0,4,1,2,40,0,1,0,8,2,0,1,0,0
424,5009276,0,180000.0,0,4,1,2,40,0,1,0,8,2,0,1,0,0
425,5009277,0,180000.0,0,4,1,2,40,0,1,0,8,2,0,1,0,0
426,5009278,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
427,5009279,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
428,5009280,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
429,5009281,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
430,5009284,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
431,5009285,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
432,5009286,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
433,5009287,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
434,5009289,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
435,5009290,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
436,5009291,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
437,5009292,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
438,5009293,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
439,5009294,0,130500.0,4,4,0,1,41,0,1,0,1,2,0,0,0,0
440,5009295,0,144000.0,1,4,1,1,58,0,1,0,18,2,0,0,0,0
441,5009296,0,144000.0,1,4,1,1,58,0,1,0,18,2,0,0,0,0
442,5009297,0,193500.0,4,4,3,2,44,0,1,0,8,1,0,0,0,0
443,5009299,0,193500.0,4,4,3,2,44,0,1,0,8,1,0,0,0,0
444,5009300,0,193500.0,4,4,3,2,44,0,1,0,8,1,0,0,0,0
445,5009301,0,193500.0,4,4,3,2,44,0,1,0,8,1,0,0,0,0
447,5009302,0,112500.0,1,4,4,1,60,0,0,0,18,1,0,0,0,0
448,5009303,0,112500.0,1,4,4,1,60,0,0,0,18,1,0,0,0,0
449,5009304,0,112500.0,1,4,4,1,60,0,0,0,18,1,0,0,0,0
450,5009305,0,112500.0,1,4,4,1,60,0,0,0,18,1,0,0,0,0
451,5009306,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
452,5009307,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
453,5009308,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
454,5009309,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
455,5009310,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
456,5009311,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
457,5009312,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
458,5009313,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
459,5009314,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
460,5009315,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
461,5009316,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
462,5009317,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
463,5009318,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
464,5009319,0,135000.0,1,4,1,1,55,0,1,1,18,2,0,0,1,0
465,5009325,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
466,5009327,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
467,5009328,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
468,5009329,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
469,5009330,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
470,5009331,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
471,5009332,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
472,5009333,0,267750.0,4,1,1,1,58,0,1,0,8,2,0,1,1,0
473,5009335,0,139500.0,4,1,2,1,44,0,0,0,10,1,0,0,0,0
474,5009336,0,139500.0,4,1,2,1,44,0,0,0,10,1,0,0,0,0
475,5009337,0,139500.0,4,1,2,1,44,0,0,0,10,1,0,0,0,0
477,5009338,0,67500.0,4,4,1,1,51,1,1,0,16,2,0,1,0,0
478,5009339,0,67500.0,4,4,1,1,51,1,1,0,16,2,1,1,0,0
479,5009340,0,252000.0,4,4,1,1,29,0,0,0,6,2,0,1,1,0
480,5009341,0,252000.0,4,4,1,1,29,0,0,0,6,2,0,1,1,0
481,5009342,0,252000.0,4,4,1,1,29,0,0,0,6,2,0,1,1,0
482,5009343,0,252000.0,4,4,1,1,29,0,0,0,6,2,0,1,1,0
483,5009344,0,252000.0,4,4,1,1,29,0,0,0,6,2,0,1,1,0
484,5009345,0,252000.0,4,4,1,1,29,0,0,0,6,2,0,1,1,0
485,5009346,0,252000.0,4,4,1,1,29,0,0,0,6,2,0,1,1,0
486,5009349,0,180000.0,0,3,1,1,58,0,1,0,4,2,0,1,0,0
487,5009354,0,180000.0,0,3,1,1,58,0,1,0,4,2,0,1,0,0
490,5009355,0,135000.0,0,4,1,1,54,1,1,0,8,2,0,0,0,0
491,5009358,0,135000.0,0,4,1,1,54,1,1,0,8,2,0,0,0,0
492,5009359,0,900000.0,4,1,3,1,52,0,0,0,10,1,1,0,1,0
493,5009360,0,900000.0,4,1,3,1,52,0,0,0,10,1,1,0,1,0
494,5009361,0,180000.0,0,1,0,1,41,1,0,0,4,2,0,1,1,0
495,5009362,0,180000.0,0,1,0,1,41,1,0,0,4,2,0,1,1,0
496,5009363,0,180000.0,0,1,0,1,41,1,0,0,4,2,0,1,1,0
497,5009364,0,180000.0,0,1,0,1,41,1,0,0,4,2,0,1,1,0
498,5009365,0,180000.0,0,1,0,1,41,1,0,0,4,2,0,1,1,0
499,5009366,0,180000.0,0,1,0,1,41,1,0,0,4,2,0,1,1,0
500,5009367,0,180000.0,0,1,0,1,41,1,0,0,4,2,0,1,1,0
501,5009368,0,115290.0,1,4,1,1,64,0,1,1,18,2,0,1,1,0
502,5009369,0,115290.0,1,4,1,1,64,0,1,1,18,2,1,1,1,0
503,5009370,0,115290.0,1,4,1,1,64,0,1,1,18,2,0,1,1,0
504,5009371,0,115290.0,1,4,1,1,64,0,1,1,18,2,0,1,1,0
505,5009372,0,115290.0,1,4,1,1,64,0,1,1,18,2,0,1,1,0
506,5009373,0,115290.0,1,4,1,1,64,0,1,1,18,2,0,1,1,0
509,5009378,2,225000.0,4,1,1,1,31,1,0,1,3,4,0,0,0,0
512,5009379,1,135000.0,4,4,1,1,26,1,0,0,14,3,0,1,1,0
513,5009380,1,135000.0,4,4,1,1,26,1,0,0,14,3,0,1,1,0
514,5009381,1,135000.0,4,4,1,1,26,1,0,0,14,3,0,1,1,0
515,5009382,1,135000.0,4,4,1,1,26,1,0,0,14,3,0,1,1,0
517,5009383,0,450000.0,2,1,1,1,40,0,1,0,10,2,0,0,0,0
518,5009384,0,450000.0,2,1,1,1,40,0,1,0,10,2,0,0,0,0
519,5009386,0,450000.0,2,1,1,1,40,0,1,0,10,2,0,0,0,0
520,5009387,0,450000.0,2,1,1,1,40,0,1,0,10,2,0,0,0,0
521,5009389,0,279000.0,2,1,3,1,30,0,0,0,3,1,0,1,0,0
522,5009391,0,279000.0,2,1,3,1,30,0,0,0,3,1,0,1,0,0
523,5009392,0,279000.0,2,1,3,1,30,0,0,0,3,1,0,1,0,0
524,5009393,0,279000.0,2,1,3,1,30,0,0,0,3,1,0,1,0,0
525,5009394,0,279000.0,2,1,3,1,30,0,0,0,3,1,0,1,0,0
526,5009395,0,279000.0,2,1,3,1,30,0,0,0,3,1,0,1,0,0
529,5009396,1,76500.0,4,1,0,1,34,1,0,0,0,3,0,0,0,0
530,5009397,1,76500.0,4,1,0,1,34,1,0,0,0,3,0,0,0,0
531,5009398,1,76500.0,4,1,0,1,34,1,0,0,0,3,0,0,0,0
532,5009399,1,76500.0,4,1,0,1,34,1,0,0,0,3,0,0,0,0
533,5009400,1,76500.0,4,1,0,1,34,1,0,0,0,3,0,0,0,0
534,5009401,1,76500.0,4,1,0,1,34,1,0,0,0,3,0,0,0,0
535,5009402,0,202500.0,0,4,1,1,56,1,1,0,16,2,0,1,0,0
536,5009403,0,202500.0,0,4,1,1,56,1,1,0,16,2,0,1,0,0
537,5009404,2,67500.0,0,1,1,1,28,0,1,0,3,4,0,0,0,0
539,5009405,0,234000.0,4,2,1,1,38,1,1,0,4,2,0,1,0,0
540,5009406,0,234000.0,4,2,1,1,38,1,1,0,4,2,0,1,0,0
541,5009408,0,234000.0,4,2,1,1,38,1,1,0,4,2,0,1,0,0
542,5009410,0,234000.0,4,2,1,1,38,1,1,0,4,2,0,1,0,0
543,5112901,0,234000.0,4,2,1,1,38,1,1,0,4,2,0,1,0,0
544,5009415,0,90000.0,4,4,3,1,53,1,1,0,3,1,1,0,0,0
545,5009416,0,90000.0,4,4,3,1,53,1,1,0,3,1,0,0,0,0
546,5009417,0,90000.0,4,4,3,1,53,1,1,0,3,1,0,0,0,0
547,5009418,0,90000.0,4,4,3,1,53,1,1,0,3,1,0,0,0,0
548,5009419,0,90000.0,4,4,3,1,53,1,1,0,3,1,0,0,0,0
549,5009420,0,90000.0,4,4,3,1,53,1,1,0,3,1,0,0,0,0
550,5009421,0,90000.0,4,4,3,1,53,1,1,0,3,1,0,0,0,0
553,5009423,0,81000.0,4,4,0,1,54,0,0,0,16,2,0,0,0,0
554,5009424,0,108000.0,4,4,3,0,22,1,0,0,2,1,0,1,0,0
555,5009425,0,108000.0,4,4,3,0,22,1,0,0,2,1,0,1,0,0
556,5009426,0,99000.0,1,4,1,1,55,0,0,0,18,2,0,1,0,0
557,5009427,0,99000.0,1,4,1,1,55,0,0,0,18,2,0,1,0,0
558,5009428,0,198000.0,4,4,3,5,24,1,0,0,8,1,0,1,0,0
559,5009429,0,198000.0,4,4,3,5,24,1,0,0,8,1,0,1,0,0
560,5009431,0,360000.0,2,1,1,2,41,1,1,0,4,2,0,1,1,0
562,5009435,0,135000.0,1,4,1,1,55,0,1,0,18,2,0,0,0,0
563,5090746,0,135000.0,1,4,1,1,55,0,1,0,18,2,0,0,0,0
564,5009436,0,76500.0,1,4,1,1,64,0,0,0,18,2,0,0,0,0
565,5009437,0,76500.0,1,4,1,1,64,0,0,0,18,2,0,0,0,0
566,5009438,0,76500.0,1,4,1,1,64,0,0,0,18,2,0,0,0,0
567,5009439,0,76500.0,1,4,1,1,64,0,0,0,18,2,0,0,0,0
568,5009440,0,76500.0,1,4,1,1,64,0,0,0,18,2,0,0,0,0
569,5009441,0,90000.0,2,4,1,1,26,0,1,0,18,2,0,0,0,0
570,5009442,0,90000.0,2,4,1,1,26,0,1,0,18,2,0,0,0,0
571,5009443,0,90000.0,2,4,1,1,26,0,1,0,18,2,0,0,0,0
572,5009444,0,90000.0,2,4,1,1,26,0,1,0,18,2,0,0,0,0
574,5009445,0,270000.0,0,2,0,1,38,1,0,0,18,2,1,0,1,0
576,5009447,0,81000.0,4,4,1,5,40,1,0,0,4,2,0,1,1,0
577,5009448,0,81000.0,4,4,1,5,40,1,0,0,4,2,0,1,1,0
579,5009450,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
580,5009451,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
581,5009452,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
582,5009453,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
583,5009454,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
584,5009455,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
585,5009456,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
586,5009457,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
587,5009458,0,202500.0,2,1,1,1,47,0,1,0,8,2,0,0,0,0
590,5009459,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
591,5009460,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
592,5009465,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
593,5009466,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
594,5009468,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
595,5009469,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
596,5009470,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
597,5009471,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
598,5009472,0,157500.0,4,4,1,1,54,1,1,0,18,2,0,0,0,0
600,5009473,0,180000.0,0,1,1,1,36,0,1,0,18,2,0,0,0,0
601,5009481,0,180000.0,0,1,1,1,36,0,1,0,18,2,0,0,0,0
602,5009482,0,180000.0,0,1,1,1,36,0,1,0,18,2,0,0,0,0
605,5009484,0,135000.0,4,4,1,2,33,0,0,0,2,2,0,0,0,0
606,5009485,0,135000.0,4,4,1,2,33,0,0,0,2,2,0,0,0,0
608,5009487,2,135000.0,4,4,1,1,27,0,0,0,18,4,0,0,0,0
609,5009488,2,135000.0,4,4,1,1,27,0,0,0,18,4,0,0,0,0
610,5009489,2,135000.0,4,4,1,1,27,0,0,0,18,4,0,0,0,0
611,5009490,0,135000.0,0,4,1,1,44,1,1,0,8,2,0,1,1,0
612,5009492,0,135000.0,0,4,1,1,44,1,1,0,8,2,0,1,1,0
614,5009493,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
615,5009494,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
616,5009495,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
617,5009497,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
618,5009498,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
619,5009499,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
620,5009500,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
621,5009501,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
622,5009502,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
623,5009503,0,270000.0,0,4,1,1,32,1,0,1,4,2,0,1,1,0
625,5009507,0,202500.0,4,1,1,1,44,0,1,0,3,2,0,0,0,0
626,5009508,0,202500.0,4,1,1,1,44,0,1,0,3,2,0,0,0,0
627,5009509,0,202500.0,4,1,1,1,44,0,1,0,3,2,0,0,0,0
628,5009510,0,202500.0,4,1,1,1,44,0,1,0,3,2,0,0,0,0
630,5009512,0,157500.0,4,2,1,1,46,0,0,0,3,2,0,0,0,0
631,5009513,0,157500.0,4,2,1,1,46,0,0,0,3,2,0,0,0,0
632,5009515,0,157500.0,4,2,1,1,46,0,0,0,3,2,0,0,0,0
633,5009516,0,157500.0,4,2,1,1,46,0,0,0,3,2,0,0,0,0
634,5009517,0,157500.0,4,2,1,1,46,0,0,0,3,2,0,0,0,0
637,5009518,2,180000.0,4,2,1,1,34,1,0,0,8,4,0,1,1,0
638,5009519,2,180000.0,4,2,1,1,34,1,0,0,8,4,0,1,1,0
639,5009521,2,180000.0,4,2,1,1,34,1,0,0,8,4,0,1,1,0
641,5009523,1,112500.0,4,4,2,0,33,1,0,0,8,2,0,1,1,0
642,5009525,1,112500.0,4,4,2,0,33,1,0,0,8,2,0,1,1,0
643,5009526,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
644,5009527,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
645,5009529,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
646,5009530,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
647,5009531,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
648,5009533,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
649,5009534,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
650,5009535,0,157500.0,0,4,1,1,37,0,1,0,18,2,0,0,1,0
653,5009536,0,216000.0,4,4,1,1,42,1,0,0,8,2,0,1,1,0
654,5009537,0,202500.0,0,4,1,1,43,1,1,0,14,2,0,0,1,0
655,5009540,0,202500.0,0,4,1,1,43,1,1,0,14,2,0,0,1,0
656,5009541,0,202500.0,0,4,1,1,43,1,1,0,14,2,0,0,1,0
658,5009543,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
659,5009545,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
660,5009546,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
661,5009548,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
662,5009551,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
663,5009553,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
664,5009554,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
665,5009555,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
666,5009556,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
667,5009557,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
668,5009558,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
669,5009559,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
670,5009560,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
671,5009561,0,198000.0,0,4,0,1,52,0,0,0,8,2,0,0,0,0
672,5009562,0,157500.0,1,4,4,1,56,0,1,0,18,1,0,0,0,0
673,5009563,0,157500.0,1,4,4,1,56,0,1,0,18,1,0,0,0,0
674,5009564,0,157500.0,1,4,4,1,56,0,1,0,18,1,0,0,0,0
676,5009565,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
677,5009566,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
678,5009567,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
679,5009568,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
680,5009569,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
681,5009570,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
682,5009571,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
683,5009572,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
684,5009573,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
685,5009574,0,180000.0,4,4,1,1,42,1,1,0,8,2,0,1,1,0
686,5009575,0,315000.0,4,4,1,1,47,0,0,0,0,2,0,0,1,0
687,5009576,0,315000.0,4,4,1,1,47,0,0,0,0,2,0,0,1,0
689,5009577,0,112500.0,1,4,1,1,58,0,0,0,18,2,0,0,0,0
690,5009578,0,112500.0,1,4,1,1,58,0,0,0,18,2,0,0,0,0
691,5009579,0,112500.0,1,4,1,1,58,0,0,0,18,2,0,0,0,0
692,5009580,0,112500.0,1,4,1,1,58,0,0,0,18,2,0,0,0,0
693,5009581,0,112500.0,1,4,1,1,58,0,0,0,18,2,0,0,0,0
694,5009582,0,90000.0,4,4,2,1,32,0,0,0,14,1,1,0,0,0
695,5009583,0,90000.0,4,4,2,1,32,0,0,0,14,1,0,0,0,0
696,5009584,0,90000.0,4,4,2,1,32,0,0,0,14,1,1,0,0,0
697,5009585,0,45000.0,4,4,2,1,39,0,1,0,14,1,0,0,0,0
698,5009586,0,45000.0,4,4,2,1,39,0,1,0,14,1,0,0,0,0
699,5009590,0,225000.0,4,4,1,1,23,0,1,0,18,2,0,0,1,0
700,5009591,0,225000.0,4,4,1,1,23,0,1,0,18,2,0,0,1,0
701,5009592,0,112500.0,1,4,3,4,64,0,1,0,18,1,0,0,0,0
702,5090748,0,112500.0,1,4,3,4,64,0,1,0,18,1,0,0,0,0
703,5009593,0,144000.0,4,4,1,1,48,1,1,0,3,2,0,0,1,0
704,5009594,0,144000.0,4,4,1,1,48,1,1,0,3,2,0,0,1,0
705,5009595,0,144000.0,4,4,1,1,48,1,1,0,3,2,0,0,1,0
706,5009597,0,144000.0,4,4,1,1,48,1,1,0,3,2,0,0,1,0
707,5009599,0,144000.0,4,4,1,1,48,1,1,0,3,2,0,0,1,0
708,5009600,0,144000.0,4,4,1,1,48,1,1,0,3,2,0,0,1,0
709,5009602,0,315000.0,0,1,1,1,37,1,1,0,14,2,0,0,1,0
711,5009603,1,112500.0,4,4,1,1,35,1,0,0,14,3,0,0,0,0
712,5009605,1,112500.0,4,4,1,1,35,1,0,0,14,3,0,0,0,0
713,5009606,1,112500.0,4,4,1,1,35,1,0,0,14,3,0,0,0,0
714,5009607,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
715,5009608,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
716,5009609,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
717,5009610,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
718,5009611,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
719,5009612,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
720,5009613,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
721,5009614,2,144000.0,4,4,1,1,34,1,1,0,6,4,0,0,0,0
723,5009617,0,225000.0,1,4,1,1,48,0,0,0,18,2,0,1,1,0
724,5009618,0,225000.0,1,4,1,1,48,0,0,0,18,2,0,1,1,0
726,5009620,0,135000.0,4,4,1,1,52,1,0,0,4,2,0,1,1,0
727,5009622,0,135000.0,4,4,1,1,52,1,0,0,4,2,0,1,1,0
728,5009623,0,135000.0,4,4,1,1,52,1,0,0,4,2,0,1,1,0
729,5009624,0,135000.0,4,4,1,1,52,1,0,0,4,2,0,1,1,0
730,5009625,0,238500.0,4,4,1,1,53,1,0,0,8,2,0,0,0,0
731,5009627,0,238500.0,4,4,1,1,53,1,0,0,8,2,0,0,0,0
732,5009628,0,238500.0,4,4,1,1,53,1,0,0,8,2,1,0,0,0
733,5009629,0,238500.0,4,4,1,1,53,1,0,0,8,2,0,0,0,0
736,5009631,0,112500.0,4,4,1,1,27,0,1,0,8,2,0,0,0,0
737,5009632,0,112500.0,4,4,1,1,27,0,1,0,8,2,0,0,0,0
739,5009633,1,144000.0,4,2,1,1,28,1,0,0,4,3,0,1,1,0
740,5009634,1,144000.0,4,2,1,1,28,1,0,0,4,3,0,1,1,0
741,5009636,0,90000.0,1,4,1,1,59,0,1,0,18,2,0,0,0,0
742,5009637,0,90000.0,1,4,1,1,59,0,1,0,18,2,0,0,0,0
743,5009638,0,90000.0,1,4,1,1,59,0,1,0,18,2,0,0,0,0
744,5009639,0,90000.0,1,4,1,1,59,0,1,0,18,2,0,0,0,0
745,5009642,0,202500.0,0,4,3,5,23,1,0,0,18,1,0,1,0,0
746,5009643,0,202500.0,0,4,3,5,23,1,0,0,18,1,0,1,0,0
747,5009646,0,117000.0,4,4,3,1,40,1,0,0,9,1,0,1,0,0
748,5009647,0,117000.0,4,4,3,1,40,1,0,0,9,1,0,1,0,0
749,5009648,0,117000.0,4,4,3,1,40,1,0,0,9,1,0,1,0,0
